run_id,seed,phase,speed_profile,altitude_profile,bs_density_profile,bs_spacing_km,generated_flights,run_duration_s,policy,flight_id,origin,destination,route_length_km,speed_kmh,altitude_m,service,handover_count,radio_handover_successes,radio_handover_failures,service_continuity_successes,service_continuity_failures,ping_pong_events,precache_hits,latency_violations,mean_throughput_mbps,mean_sinr_db,total_interruption_ms,completed,service_handover_count,handover_failure_rate,is_high_speed,is_high_altitude,is_dense
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,10,GimpoHub,IncheonHub,8.25,138.37,600.0,remote_uav_hd_control,46,46,0,0,46,41,0,326,10.97,5.88,4869.22,1,46,0.0,0,1,0
206,11,maturity,high,low,dense,3.0,31,1800.0,reactive,18,Uijeongbu,IncheonHub,27.66,199.43,300.0,remote_uav_hd_control,47,47,0,0,47,25,0,695,12.71,9.23,4867.98,1,47,0.0,1,0,1
106,7,maturity,high,high,dense,3.0,31,1800.0,reactive,11,GimpoHub,Ansan,18.97,192.98,600.0,remote_uav_hd_control,43,43,0,0,43,31,0,456,12.71,6.85,4864.4,1,43,0.0,1,1,1
46,7,growth,low,high,dense,3.0,31,1800.0,reactive,10,GimpoHub,Yeouido,8.06,138.37,600.0,remote_uav_hd_control,43,43,0,0,43,23,0,462,3.8,-5.9,4862.64,1,43,0.0,0,1,1
72,7,maturity,low,low,sparse,5.5,31,1800.0,reactive,21,IncheonHub,GimpoHub,8.25,132.92,300.0,remote_uav_hd_control,36,36,0,0,36,16,0,308,11.51,6.62,4860.1,1,36,0.0,0,0,0
72,7,maturity,low,low,sparse,5.5,31,1800.0,reactive,23,IncheonHub,GimpoHub,8.25,132.9,300.0,remote_uav_hd_control,36,36,0,0,36,16,0,308,11.5,6.62,4859.98,1,36,0.0,0,0,0
80,7,maturity,low,high,sparse,5.5,31,1800.0,reactive,6,IncheonHub,GimpoHub,8.25,126.91,600.0,remote_uav_hd_control,36,36,0,0,36,8,0,332,11.17,5.22,4859.54,1,36,0.0,0,1,0
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,12,Yeouido,IncheonHub,16.03,143.05,600.0,remote_uav_hd_control,42,42,0,0,42,20,0,522,13.36,10.06,4858.69,1,42,0.0,0,1,0
142,11,introduction,high,high,dense,3.0,31,1800.0,reactive,14,GimpoHub,Yeouido,8.06,181.07,600.0,remote_uav_hd_control,44,44,0,0,44,28,0,357,5.08,-4.84,4858.05,1,44,0.0,1,1,1
82,7,maturity,low,high,dense,3.0,31,1800.0,reactive,12,GimpoCity,Yeouido,12.53,126.97,600.0,remote_uav_hd_control,39,39,0,0,39,22,0,649,7.09,-1.38,4857.05,1,39,0.0,0,1,1
172,11,growth,high,mid,sparse,5.5,31,1800.0,reactive,10,Gangnam,GimpoHub,18.68,219.27,450.0,remote_uav_hd_control,44,44,0,0,44,27,0,507,9.94,3.24,4855.94,1,44,0.0,1,0,0
98,7,maturity,high,low,dense,3.0,31,1800.0,reactive,17,Anyang,Hanam,22.62,199.23,300.0,remote_uav_hd_control,46,46,0,0,46,27,0,554,12.88,10.18,4855.35,1,46,0.0,1,0,1
204,11,maturity,high,low,sparse,5.5,31,1800.0,reactive,20,Jamsil,GimpoHub,15.03,195.95,300.0,remote_uav_hd_control,43,43,0,0,43,24,0,429,10.57,5.12,4855.31,1,43,0.0,1,0,0
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,29,IncheonHub,Yeouido,16.03,146.01,300.0,remote_uav_hd_control,44,44,0,0,44,33,0,489,13.53,11.99,4849.02,1,44,0.0,0,0,0
126,11,introduction,medium,mid,dense,3.0,31,1800.0,reactive,19,Yeouido,IncheonHub,16.03,166.66,450.0,remote_uav_hd_control,47,47,0,0,47,32,0,529,11.0,4.61,4844.2,1,47,0.0,0,0,1
190,11,maturity,low,high,dense,3.0,31,1800.0,reactive,17,IncheonHub,GimpoHub,8.25,137.24,600.0,remote_uav_hd_control,36,36,0,0,36,13,0,340,9.87,3.96,4844.2,1,36,0.0,0,1,1
22,7,introduction,medium,high,dense,3.0,31,1800.0,reactive,25,Jamsil,GimpoHub,15.03,164.87,600.0,remote_uav_hd_control,47,47,0,0,47,31,0,661,7.44,-2.26,4843.81,1,47,0.0,0,1,1
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,10,GimpoHub,IncheonHub,8.25,138.37,300.0,remote_uav_hd_control,46,46,0,0,46,42,0,325,11.09,7.13,4841.31,1,46,0.0,0,0,0
156,11,growth,medium,low,sparse,5.5,31,1800.0,reactive,19,Hanam,IncheonHub,33.33,183.6,300.0,remote_uav_hd_control,47,47,0,0,47,33,0,750,15.1,12.81,4840.76,1,47,0.0,1,0,0
88,7,maturity,medium,mid,sparse,5.5,31,1800.0,reactive,16,Uijeongbu,Icheon,33.04,172.39,450.0,remote_uav_hd_control,47,47,0,0,47,27,0,800,13.87,8.08,4839.12,1,47,0.0,0,0,0
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,17,Yeouido,GimpoHub,8.06,137.58,600.0,remote_uav_hd_control,44,44,0,0,44,33,0,460,5.04,-4.92,4838.96,1,44,0.0,0,1,0
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,15,GimpoHub,IncheonHub,8.25,137.84,300.0,remote_uav_hd_control,46,46,0,0,46,42,0,326,11.07,7.11,4837.87,1,46,0.0,0,0,0
72,7,maturity,low,low,sparse,5.5,31,1800.0,reactive,1,Suwon,GimpoHub,23.35,128.29,300.0,remote_uav_hd_control,48,48,0,0,48,28,0,673,14.69,9.89,4834.32,1,48,0.0,0,0,0
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,1,GimpoHub,IncheonHub,8.25,128.29,450.0,remote_uav_hd_control,47,47,0,0,47,42,0,347,11.17,6.8,4831.67,1,47,0.0,0,0,0
112,11,introduction,low,mid,sparse,5.5,31,1800.0,reactive,14,GimpoHub,Yeouido,8.06,120.61,450.0,remote_uav_hd_control,43,43,0,0,43,32,0,513,4.27,-5.01,4829.08,1,43,0.0,0,0,0
104,7,maturity,high,high,sparse,5.5,31,1800.0,reactive,1,Suwon,GimpoHub,23.35,194.51,600.0,remote_uav_hd_control,48,48,0,0,48,25,0,556,12.82,5.52,4822.81,1,48,0.0,1,1,0
190,11,maturity,low,high,dense,3.0,31,1800.0,reactive,15,IncheonHub,GimpoHub,8.25,138.79,600.0,remote_uav_hd_control,36,36,0,0,36,17,0,336,9.86,4.0,4822.25,1,36,0.0,0,1,1
12,7,introduction,medium,low,sparse,5.5,31,1800.0,reactive,18,Jamsil,IncheonHub,23.03,179.55,300.0,remote_uav_hd_control,46,46,0,0,46,35,0,585,13.63,11.89,4821.77,1,46,0.0,0,0,0
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,28,GimpoHub,IncheonHub,8.25,147.04,300.0,remote_uav_hd_control,45,45,0,0,45,41,0,306,11.15,6.96,4819.99,1,45,0.0,0,0,0
166,11,growth,medium,high,dense,3.0,31,1800.0,reactive,10,Gangnam,GimpoHub,18.68,183.66,600.0,remote_uav_hd_control,44,44,0,0,44,20,0,693,8.15,0.23,4818.15,1,44,0.0,1,1,1
44,7,growth,low,high,sparse,5.5,31,1800.0,reactive,15,GimpoHub,Yeouido,8.06,137.84,600.0,remote_uav_hd_control,43,43,0,0,43,26,0,437,5.6,-3.02,4813.49,1,43,0.0,0,1,0
58,7,growth,medium,high,dense,3.0,31,1800.0,reactive,11,Pangyo,Yeouido,16.47,185.38,600.0,remote_uav_hd_control,45,45,0,0,45,26,0,549,9.45,2.45,4813.12,1,45,0.0,1,1,1
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,16,GimpoHub,IncheonHub,8.25,146.29,450.0,remote_uav_hd_control,46,46,0,0,46,43,0,310,11.0,5.97,4810.43,1,46,0.0,0,0,0
6,7,introduction,low,mid,dense,3.0,31,1800.0,reactive,4,IncheonHub,Yeouido,16.03,146.21,450.0,remote_uav_hd_control,45,45,0,0,45,29,0,644,9.99,4.67,4808.67,1,45,0.0,0,0,1
12,7,introduction,medium,low,sparse,5.5,31,1800.0,reactive,20,IncheonHub,Jamsil,23.03,191.36,300.0,remote_uav_hd_control,47,47,0,0,47,31,0,534,13.97,11.0,4808.55,1,47,0.0,1,0,0
186,11,maturity,low,mid,dense,3.0,31,1800.0,reactive,21,Songdo,GimpoHub,17.04,146.9,450.0,remote_uav_hd_control,45,45,0,0,45,30,0,532,13.04,9.49,4803.65,1,45,0.0,0,0,1
42,7,growth,low,mid,dense,3.0,31,1800.0,reactive,22,IncheonHub,GimpoHub,8.25,132.92,450.0,remote_uav_hd_control,42,42,0,0,42,31,0,388,8.8,2.74,4801.95,1,42,0.0,0,0,1
42,7,growth,low,mid,dense,3.0,31,1800.0,reactive,24,IncheonHub,GimpoHub,8.25,132.9,450.0,remote_uav_hd_control,42,42,0,0,42,31,0,388,8.8,2.74,4801.71,1,42,0.0,0,0,1
74,7,maturity,low,low,dense,3.0,31,1800.0,reactive,20,Uijeongbu,GimpoHub,19.42,129.1,300.0,remote_uav_hd_control,48,48,0,0,48,33,0,650,14.21,12.4,4801.5,1,48,0.0,0,0,1
190,11,maturity,low,high,dense,3.0,31,1800.0,reactive,11,IncheonHub,GimpoHub,8.25,139.29,600.0,remote_uav_hd_control,36,36,0,0,36,17,0,335,9.89,3.99,4800.64,1,36,0.0,0,1,1
50,7,growth,medium,low,dense,3.0,31,1800.0,reactive,12,Jamsil,IncheonHub,23.03,184.58,300.0,remote_uav_hd_control,46,46,0,0,46,25,0,593,12.54,8.19,4793.28,1,46,0.0,1,0,1
80,7,maturity,low,high,sparse,5.5,31,1800.0,reactive,21,IncheonHub,GimpoHub,8.25,132.92,600.0,remote_uav_hd_control,35,35,0,0,35,6,0,318,11.03,4.98,4792.1,1,35,0.0,0,1,0
80,7,maturity,low,high,sparse,5.5,31,1800.0,reactive,23,IncheonHub,GimpoHub,8.25,132.9,600.0,remote_uav_hd_control,35,35,0,0,35,6,0,318,11.03,4.98,4792.06,1,35,0.0,0,1,0
118,11,introduction,low,high,dense,3.0,31,1800.0,reactive,17,Yeouido,GimpoHub,8.06,137.58,600.0,remote_uav_hd_control,45,45,0,0,45,35,0,462,5.29,-4.18,4789.1,1,45,0.0,0,1,1
22,7,introduction,medium,high,dense,3.0,31,1800.0,reactive,12,Yeouido,IncheonHub,16.03,184.58,600.0,remote_uav_hd_control,47,47,0,0,47,30,0,500,11.21,5.25,4783.87,1,47,0.0,1,1,1
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,27,Jamsil,IncheonHub,23.03,123.78,600.0,remote_uav_hd_control,46,46,0,0,46,36,0,931,12.53,7.07,4780.77,1,46,0.0,0,1,0
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,28,GimpoHub,IncheonHub,8.25,147.04,600.0,remote_uav_hd_control,45,45,0,0,45,41,0,307,11.06,5.75,4780.45,1,45,0.0,0,1,0
46,7,growth,low,high,dense,3.0,31,1800.0,reactive,28,GimpoHub,Yeouido,8.06,147.04,600.0,remote_uav_hd_control,42,42,0,0,42,26,0,436,3.7,-6.0,4776.42,1,42,0.0,0,1,1
88,7,maturity,medium,mid,sparse,5.5,31,1800.0,reactive,11,GimpoHub,Ansan,18.97,161.13,450.0,remote_uav_hd_control,40,40,0,0,40,31,0,462,14.1,11.6,4773.71,1,40,0.0,0,0,0
92,7,maturity,medium,high,sparse,5.5,31,1800.0,reactive,11,GimpoHub,Ansan,18.97,161.13,600.0,remote_uav_hd_control,40,40,0,0,40,30,0,475,13.81,10.81,4773.55,1,40,0.0,0,1,0
82,7,maturity,low,high,dense,3.0,31,1800.0,reactive,2,IncheonHub,GimpoHub,8.25,138.43,600.0,remote_uav_hd_control,39,39,0,0,39,20,0,348,9.57,3.78,4771.31,1,39,0.0,0,1,1
46,7,growth,low,high,dense,3.0,31,1800.0,reactive,16,GimpoHub,Yeouido,8.06,146.29,600.0,remote_uav_hd_control,41,41,0,0,41,24,0,437,3.69,-6.04,4761.62,1,41,0.0,0,1,1
72,7,maturity,low,low,sparse,5.5,31,1800.0,reactive,6,IncheonHub,GimpoHub,8.25,126.91,300.0,remote_uav_hd_control,36,36,0,0,36,19,0,321,11.65,7.2,4760.99,1,36,0.0,0,0,0
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,10,GimpoHub,IncheonHub,8.25,138.37,450.0,remote_uav_hd_control,45,45,0,0,45,40,0,325,11.02,6.17,4759.95,1,45,0.0,0,0,0
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,15,GimpoHub,IncheonHub,8.25,137.84,450.0,remote_uav_hd_control,45,45,0,0,45,40,0,326,10.99,6.13,4759.05,1,45,0.0,0,0,0
170,11,growth,high,low,dense,3.0,31,1800.0,reactive,0,GimpoHub,Gangnam,18.68,217.94,300.0,remote_uav_hd_control,44,44,0,0,44,23,0,523,9.66,3.45,4756.17,1,44,0.0,1,0,1
34,7,introduction,high,high,dense,3.0,31,1800.0,reactive,20,IncheonHub,Jamsil,23.03,228.25,600.0,remote_uav_hd_control,47,47,0,0,47,25,0,604,9.69,2.01,4755.71,1,47,0.0,1,1,1
102,7,maturity,high,mid,dense,3.0,31,1800.0,reactive,20,Uijeongbu,GimpoHub,19.42,195.93,450.0,remote_uav_hd_control,48,48,0,0,48,30,0,473,13.37,8.39,4754.9,1,48,0.0,1,0,1
84,7,maturity,medium,low,sparse,5.5,31,1800.0,reactive,11,GimpoHub,Ansan,18.97,161.13,300.0,remote_uav_hd_control,40,40,0,0,40,31,0,455,14.33,12.94,4752.66,1,40,0.0,0,0,0
152,11,growth,low,high,sparse,5.5,31,1800.0,reactive,25,IncheonHub,GimpoHub,8.25,135.02,600.0,remote_uav_hd_control,42,42,0,0,42,28,0,339,10.51,5.15,4752.52,1,42,0.0,0,1,0
74,7,maturity,low,low,dense,3.0,31,1800.0,reactive,6,IncheonHub,GimpoHub,8.25,126.91,300.0,remote_uav_hd_control,39,39,0,0,39,18,0,340,11.31,8.09,4752.43,1,39,0.0,0,0,1
50,7,growth,medium,low,dense,3.0,31,1800.0,reactive,11,Pangyo,Yeouido,16.47,185.38,300.0,remote_uav_hd_control,45,45,0,0,45,29,0,505,10.86,6.28,4752.11,1,45,0.0,1,0,1
2,7,introduction,low,low,dense,3.0,31,1800.0,reactive,26,Jamsil,GimpoHub,15.03,139.67,300.0,remote_uav_hd_control,46,46,0,0,46,23,0,710,9.13,1.6,4745.38,1,46,0.0,0,0,1
76,7,maturity,low,mid,sparse,5.5,31,1800.0,reactive,6,IncheonHub,GimpoHub,8.25,126.91,450.0,remote_uav_hd_control,35,35,0,0,35,12,0,324,11.45,6.04,4745.15,1,35,0.0,0,0,0
98,7,maturity,high,low,dense,3.0,31,1800.0,reactive,4,Bucheon,IncheonHub,13.25,216.4,300.0,remote_uav_hd_control,40,40,0,0,40,16,0,315,10.83,5.74,4743.13,1,40,0.0,1,0,1
60,7,growth,high,low,sparse,5.5,31,1800.0,reactive,21,Gangnam,GimpoHub,18.68,195.93,300.0,remote_uav_hd_control,44,44,0,0,44,34,0,523,10.69,5.44,4741.91,1,44,0.0,1,0,0
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,30,Yeouido,IncheonHub,16.03,140.64,600.0,remote_uav_hd_control,40,40,0,0,40,20,0,528,13.45,10.2,4741.65,1,40,0.0,0,1,0
106,7,maturity,high,high,dense,3.0,31,1800.0,reactive,30,Anyang,Hanam,22.62,202.13,600.0,remote_uav_hd_control,45,45,0,0,45,25,0,623,11.09,5.61,4735.48,1,45,0.0,1,1,1
2,7,introduction,low,low,dense,3.0,31,1800.0,reactive,12,Yeouido,IncheonHub,16.03,143.05,300.0,remote_uav_hd_control,46,46,0,0,46,28,0,587,12.84,9.37,4733.94,1,46,0.0,0,0,1
44,7,growth,low,high,sparse,5.5,31,1800.0,reactive,16,GimpoHub,Yeouido,8.06,146.29,600.0,remote_uav_hd_control,42,42,0,0,42,28,0,412,5.61,-3.09,4730.93,1,42,0.0,0,1,0
6,7,introduction,low,mid,dense,3.0,31,1800.0,reactive,3,IncheonHub,Yeouido,16.03,141.64,450.0,remote_uav_hd_control,44,44,0,0,44,30,0,650,10.44,5.06,4722.99,1,44,0.0,0,0,1
2,7,introduction,low,low,dense,3.0,31,1800.0,reactive,4,IncheonHub,Yeouido,16.03,146.21,300.0,remote_uav_hd_control,44,44,0,0,44,26,0,624,10.84,6.62,4722.93,1,44,0.0,0,0,1
128,11,introduction,medium,high,sparse,5.5,31,1800.0,reactive,28,IncheonHub,Jamsil,23.03,182.82,600.0,remote_uav_hd_control,42,42,0,0,42,29,0,725,10.36,4.13,4719.73,1,42,0.0,1,1,0
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,12,Yeouido,IncheonHub,16.03,143.05,450.0,remote_uav_hd_control,41,41,0,0,41,27,0,487,13.95,11.91,4714.28,1,41,0.0,0,0,0
88,7,maturity,medium,mid,sparse,5.5,31,1800.0,reactive,3,Pyeongtaek,GimpoHub,31.14,182.23,450.0,remote_uav_hd_control,47,47,0,0,47,29,0,646,14.8,9.98,4713.58,1,47,0.0,1,0,0
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,14,GimpoHub,IncheonHub,8.25,136.86,600.0,remote_uav_hd_control,45,45,0,0,45,40,0,328,10.97,5.97,4703.93,1,45,0.0,0,1,0
8,7,introduction,low,high,sparse,5.5,31,1800.0,reactive,15,GimpoHub,IncheonHub,8.25,137.84,600.0,remote_uav_hd_control,45,45,0,0,45,41,0,326,10.95,5.86,4701.19,1,45,0.0,0,1,0
122,11,introduction,medium,low,dense,3.0,31,1800.0,reactive,3,GimpoHub,Jamsil,15.03,184.21,300.0,remote_uav_hd_control,45,45,0,0,45,27,0,574,8.01,-0.8,4700.05,1,45,0.0,1,0,1
210,11,maturity,high,mid,dense,3.0,31,1800.0,reactive,7,Uijeongbu,IncheonHub,27.66,206.7,450.0,remote_uav_hd_control,46,46,0,0,46,25,0,682,12.14,7.16,4698.51,1,46,0.0,1,0,1
18,7,introduction,medium,mid,dense,3.0,31,1800.0,reactive,12,Yeouido,IncheonHub,16.03,184.58,450.0,remote_uav_hd_control,46,46,0,0,46,28,0,488,12.02,7.25,4696.68,1,46,0.0,1,0,1
76,7,maturity,low,mid,sparse,5.5,31,1800.0,reactive,21,IncheonHub,GimpoHub,8.25,132.92,450.0,remote_uav_hd_control,34,34,0,0,34,10,0,310,11.35,5.78,4694.04,1,34,0.0,0,0,0
76,7,maturity,low,mid,sparse,5.5,31,1800.0,reactive,23,IncheonHub,GimpoHub,8.25,132.9,450.0,remote_uav_hd_control,34,34,0,0,34,10,0,310,11.35,5.78,4693.94,1,34,0.0,0,0,0
28,7,introduction,high,mid,sparse,5.5,31,1800.0,reactive,6,Jamsil,IncheonHub,23.03,202.46,450.0,remote_uav_hd_control,45,45,0,0,45,31,0,537,13.59,10.83,4692.48,1,45,0.0,1,0,0
14,7,introduction,medium,low,dense,3.0,31,1800.0,reactive,18,Jamsil,IncheonHub,23.03,179.55,300.0,remote_uav_hd_control,46,46,0,0,46,26,0,688,11.9,7.32,4690.23,1,46,0.0,0,0,1
158,11,growth,medium,low,dense,3.0,31,1800.0,reactive,24,Suwon,IncheonHub,31.59,172.01,300.0,remote_uav_hd_control,48,48,0,0,48,30,0,696,15.45,14.83,4689.57,1,48,0.0,0,0,1
50,7,growth,medium,low,dense,3.0,31,1800.0,reactive,21,Gangnam,GimpoHub,18.68,163.65,300.0,remote_uav_hd_control,43,43,0,0,43,25,0,617,11.33,5.74,4688.05,1,43,0.0,0,0,1
166,11,growth,medium,high,dense,3.0,31,1800.0,reactive,30,Yeouido,Suwon,23.05,191.64,600.0,remote_uav_hd_control,46,46,0,0,46,28,0,643,10.92,3.08,4686.67,1,46,0.0,1,1,1
92,7,maturity,medium,high,sparse,5.5,31,1800.0,reactive,24,Anyang,GimpoHub,16.28,164.41,600.0,remote_uav_hd_control,44,44,0,0,44,28,0,501,11.87,4.88,4683.27,1,44,0.0,0,1,0
6,7,introduction,low,mid,dense,3.0,31,1800.0,reactive,29,IncheonHub,Yeouido,16.03,146.01,450.0,remote_uav_hd_control,44,44,0,0,44,29,0,642,10.03,4.77,4682.92,1,44,0.0,0,0,1
78,7,maturity,low,mid,dense,3.0,31,1800.0,reactive,21,IncheonHub,GimpoHub,8.25,132.92,450.0,remote_uav_hd_control,38,38,0,0,38,12,0,351,10.01,4.57,4681.7,1,38,0.0,0,0,1
138,11,introduction,high,mid,dense,3.0,31,1800.0,reactive,20,GimpoHub,Yeouido,8.06,201.56,450.0,remote_uav_hd_control,43,43,0,0,43,27,0,323,4.68,-4.51,4680.86,1,43,0.0,1,0,1
134,11,introduction,high,low,dense,3.0,31,1800.0,reactive,24,Jamsil,IncheonHub,23.03,205.68,300.0,remote_uav_hd_control,45,45,0,0,45,26,0,597,11.88,6.98,4680.39,1,45,0.0,1,0,1
138,11,introduction,high,mid,dense,3.0,31,1800.0,reactive,19,Yeouido,IncheonHub,16.03,199.43,450.0,remote_uav_hd_control,45,45,0,0,45,31,0,454,10.83,4.3,4679.77,1,45,0.0,1,0,1
206,11,maturity,high,low,dense,3.0,31,1800.0,reactive,7,Uijeongbu,IncheonHub,27.66,206.7,300.0,remote_uav_hd_control,46,46,0,0,46,24,0,644,12.88,9.26,4678.55,1,46,0.0,1,0,1
138,11,introduction,high,mid,dense,3.0,31,1800.0,reactive,5,GimpoHub,Yeouido,8.06,201.88,450.0,remote_uav_hd_control,43,43,0,0,43,27,0,322,4.72,-4.38,4676.42,1,43,0.0,1,0,1
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,26,Jamsil,GimpoHub,15.03,139.67,450.0,remote_uav_hd_control,43,43,0,0,43,32,0,672,10.22,2.1,4675.98,1,43,0.0,0,0,0
110,11,introduction,low,low,dense,3.0,31,1800.0,reactive,0,GimpoHub,Yeouido,8.06,141.68,300.0,remote_uav_hd_control,42,42,0,0,42,24,0,415,6.42,-1.43,4675.92,1,42,0.0,0,0,1
24,7,introduction,high,low,sparse,5.5,31,1800.0,reactive,6,Jamsil,IncheonHub,23.03,202.46,300.0,remote_uav_hd_control,45,45,0,0,45,30,0,535,13.65,11.95,4675.9,1,45,0.0,1,0,0
110,11,introduction,low,low,dense,3.0,31,1800.0,reactive,13,Jamsil,GimpoHub,15.03,144.2,300.0,remote_uav_hd_control,44,44,0,0,44,27,0,717,8.3,-0.52,4674.17,1,44,0.0,0,0,1
128,11,introduction,medium,high,sparse,5.5,31,1800.0,reactive,11,IncheonHub,Yeouido,16.03,164.57,600.0,remote_uav_hd_control,40,40,0,0,40,27,0,544,10.43,4.76,4672.85,1,40,0.0,0,1,0
26,7,introduction,high,low,dense,3.0,31,1800.0,reactive,6,Jamsil,IncheonHub,23.03,202.46,300.0,remote_uav_hd_control,46,46,0,0,46,25,0,623,12.11,7.56,4672.51,1,46,0.0,1,0,1
168,11,growth,high,low,sparse,5.5,31,1800.0,reactive,10,Gangnam,GimpoHub,18.68,219.27,300.0,remote_uav_hd_control,42,42,0,0,42,25,0,486,10.34,4.15,4671.82,1,42,0.0,1,0,0
54,7,growth,medium,mid,dense,3.0,31,1800.0,reactive,11,Pangyo,Yeouido,16.47,185.38,450.0,remote_uav_hd_control,44,44,0,0,44,28,0,527,10.38,4.71,4666.59,1,44,0.0,1,0,1
40,7,growth,low,mid,sparse,5.5,31,1800.0,reactive,15,GimpoHub,Yeouido,8.06,137.84,450.0,remote_uav_hd_control,42,42,0,0,42,27,0,415,6.4,-1.11,4664.68,1,42,0.0,0,0,0
124,11,introduction,medium,mid,sparse,5.5,31,1800.0,reactive,6,IncheonHub,Yeouido,16.03,177.06,450.0,remote_uav_hd_control,40,40,0,0,40,27,0,497,10.68,5.3,4660.0,1,40,0.0,0,0,0
42,7,growth,low,mid,dense,3.0,31,1800.0,reactive,28,GimpoHub,Yeouido,8.06,147.04,450.0,remote_uav_hd_control,41,41,0,0,41,23,0,434,4.68,-5.09,4655.58,1,41,0.0,0,0,1
116,11,introduction,low,high,sparse,5.5,31,1800.0,reactive,30,GimpoHub,Jamsil,15.03,136.78,600.0,remote_uav_hd_control,43,43,0,0,43,33,0,689,9.18,0.4,4648.82,1,43,0.0,0,1,0
160,11,growth,medium,mid,sparse,5.5,31,1800.0,reactive,19,Hanam,IncheonHub,33.33,183.6,450.0,remote_uav_hd_control,45,45,0,0,45,31,0,754,14.88,11.0,4648.38,1,45,0.0,1,0,0
82,7,maturity,low,high,dense,3.0,31,1800.0,reactive,13,GimpoHub,Bucheon,5.0,146.64,600.0,remote_uav_hd_control,38,38,0,0,38,22,0,283,2.58,-7.77,4647.82,1,38,0.0,0,1,1
18,7,introduction,medium,mid,dense,3.0,31,1800.0,reactive,25,Jamsil,GimpoHub,15.03,164.87,450.0,remote_uav_hd_control,45,45,0,0,45,30,0,631,8.41,-0.39,4643.23,1,45,0.0,0,0,1
34,7,introduction,high,high,dense,3.0,31,1800.0,reactive,25,Jamsil,GimpoHub,15.03,197.35,600.0,remote_uav_hd_control,45,45,0,0,45,31,0,556,7.44,-2.28,4640.66,1,45,0.0,1,1,1
72,7,maturity,low,low,sparse,5.5,31,1800.0,reactive,22,IncheonHub,GimpoHub,8.25,140.72,300.0,remote_uav_hd_control,34,34,0,0,34,10,0,290,11.68,7.31,4638.79,1,34,0.0,0,0,0
124,11,introduction,medium,mid,sparse,5.5,31,1800.0,reactive,0,GimpoHub,Yeouido,8.06,182.52,450.0,remote_uav_hd_control,41,41,0,0,41,33,0,354,4.03,-5.43,4636.6,1,41,0.0,1,0,0
76,7,maturity,low,mid,sparse,5.5,31,1800.0,reactive,24,Anyang,GimpoHub,16.28,129.61,450.0,remote_uav_hd_control,43,43,0,0,43,28,0,592,12.73,7.5,4634.87,1,43,0.0,0,0,0
78,7,maturity,low,mid,dense,3.0,31,1800.0,reactive,23,IncheonHub,GimpoHub,8.25,132.9,450.0,remote_uav_hd_control,37,37,0,0,37,10,0,350,10.01,4.59,4629.06,1,37,0.0,0,0,1
178,11,growth,high,high,dense,3.0,31,1800.0,reactive,29,GimpoHub,Yeouido,8.06,193.58,600.0,remote_uav_hd_control,42,42,0,0,42,22,0,328,5.05,-4.94,4628.16,1,42,0.0,1,1,1
110,11,introduction,low,low,dense,3.0,31,1800.0,reactive,19,Yeouido,IncheonHub,16.03,131.1,300.0,remote_uav_hd_control,43,43,0,0,43,27,0,630,11.92,7.51,4627.49,1,43,0.0,0,0,1
82,7,maturity,low,high,dense,3.0,31,1800.0,reactive,22,IncheonHub,GimpoHub,8.25,140.72,600.0,remote_uav_hd_control,38,38,0,0,38,18,0,343,9.46,3.7,4624.09,1,38,0.0,0,1,1
102,7,maturity,high,mid,dense,3.0,31,1800.0,reactive,11,GimpoHub,Ansan,18.97,192.98,450.0,remote_uav_hd_control,41,41,0,0,41,27,0,408,13.65,8.83,4623.1,1,41,0.0,1,0,1
120,11,introduction,medium,low,sparse,5.5,31,1800.0,reactive,28,IncheonHub,Jamsil,23.03,182.82,300.0,remote_uav_hd_control,41,41,0,0,41,25,0,691,11.32,6.58,4617.39,1,41,0.0,1,0,0
92,7,maturity,medium,high,sparse,5.5,31,1800.0,reactive,16,Uijeongbu,Icheon,33.04,172.39,600.0,remote_uav_hd_control,45,45,0,0,45,25,0,833,13.38,6.86,4612.54,1,45,0.0,0,1,0
88,7,maturity,medium,mid,sparse,5.5,31,1800.0,reactive,1,Suwon,GimpoHub,23.35,162.44,450.0,remote_uav_hd_control,46,46,0,0,46,24,0,595,13.8,7.56,4612.27,1,46,0.0,0,0,0
